match_id,team,player,total_passes_sent,total_passes_received,weighted_degree
3869151,Australia,Jamie MacLaren,0,3,3
3869152,France,Adrien Rabiot,52,52,104
3869152,France,Antoine Griezmann,40,44,84
3869152,France,Aurélien Djani Tchouaméni,65,68,133
3869152,France,Dayotchanculle Upamecano,52,49,101
3869152,France,Hugo Lloris,17,13,30
3869152,France,Jules Koundé,64,53,117
3869152,France,Kylian Mbappé Lottin,34,55,89
3869152,France,Marcus Thuram,7,11,18
3869152,France,Olivier Giroud,12,14,26
3869152,France,Raphaël Varane,37,35,72
3869152,France,Theo Bernard François Hernández,67,45,112
3869152,France,Kingsley Coman,8,10,18
3869152,France,Ousmane Dembélé,35,42,77
3869152,France,Youssouf Fofana,12,11,23
3869152,France,Axel Disasi,3,3,6
3869152,Poland,Arkadiusz Milik,7,11,18
3869152,Poland,Jakub Piotr Kiwior,67,69,136
3869152,Poland,Krystian Bielik,20,18,38
3869152,Poland,Nicola Zalewski,4,8,12
3869152,Poland,Piotr Zieliński,60,57,117
3869152,Poland,Bartosz Bereszyński,43,36,79
3869152,Poland,Grzegorz Krychowiak,38,39,77
3869152,Poland,Jan Bednarek,6,3,9
3869152,Poland,Kamil Grosicki,4,6,10
3869152,Poland,Przemysław Frankowski,16,22,38
3869152,Poland,Robert Lewandowski,24,31,55
3869152,Poland,Sebastian Szymański,11,10,21
3869152,Poland,Wojciech Szczęsny,18,12,30
3869152,Poland,Kamil Glik,38,30,68
3869152,Poland,Matty Cash,38,36,74
3869152,Poland,Jakub Kamiński,12,18,30
3869219,Croatia,Andrej Kramarić,17,21,38
3869219,Croatia,Bruno Petković,8,17,25
3869219,Croatia,Dejan Lovren,93,83,176
3869219,Croatia,Josip Juranović,82,76,158
3869219,Croatia,Luka Modrić,64,66,130
3869219,Croatia,Marcelo Brozović,116,120,236
3869219,Croatia,Mateo Kovačić,53,52,105
3869219,Croatia,Ante Budimir,4,7,11
3869219,Croatia,Nikola Vlašić,8,9,17
3869219,Croatia,Borna Barišić,50,43,93
3869219,Croatia,Dominik Livaković,31,18,49
3869219,Croatia,Ivan Perišić,22,39,61
3869219,Croatia,Joško Gvardiol,76,65,141
3869219,Croatia,Lovro Majer,17,17,34
3869219,Croatia,Mario Pašalić,10,17,27
3869219,Croatia,Mislav Oršić,3,5,8
3869219,Croatia,Marko Livaja,3,2,5
3869219,Japan,Ao Tanaka,7,8,15
3869219,Japan,Takehiro Tomiyasu,54,54,108
3869219,Japan,Takumi Minamino,10,13,23
3869219,Japan,Wataru Endo,57,54,111
3869219,Japan,Daichi Kamada,32,32,64
3869219,Japan,Hidemasa Morita,43,47,90
3869219,Japan,Junya Ito,34,34,68
3869219,Japan,Maya Yoshida,40,37,77
3869219,Japan,Ritsu Doan,23,28,51
3869219,Japan,Shogo Taniguchi,50,45,95
3869219,Japan,Yuto Nagatomo,23,22,45
3869219,Japan,Daizen Maeda,3,6,9
3869219,Japan,Hiroki Sakai,14,10,24
3869219,Japan,Kaoru Mitoma,22,22,44
3869219,Japan,Takuma Asano,8,12,20
3869219,Japan,Shūichi Gonda,16,12,28
3869220,Morocco,Abdelhamid Sabiri,4,8,12
3869220,Morocco,Abdessamad Ezzalzouli,7,10,17
3869220,Morocco,Jawad El Yamiq,1,3,4
3869220,Morocco,Sofyan Amrabat,28,22,50
3869220,Morocco,Yahia Attiyat allah,4,2,6
3869220,Morocco,Azzedine Ounahi,34,38,72
3869220,Morocco,Noussair Mazraoui,20,15,35
3869220,Morocco,Walid Cheddira,3,7,10
3869220,Morocco,Achraf Hakimi Mouh,38,30,68
3869220,Morocco,Hakim Ziyech,26,32,58
3869220,Morocco,Nayef Aguerd,19,16,35
3869220,Morocco,Selim Amallah,8,8,16
3869220,Morocco,Yassine Bounou,19,18,37
3869220,Morocco,Romain Saïss,23,15,38
3869220,Morocco,Sofiane Boufal,8,16,24
3869220,Morocco,Youssef En-Nesyri,8,10,18
3869220,Spain,Alejandro Balde Martínez,14,14,28
3869220,Spain,Anssumane Fati,7,9,16
3869220,Spain,Aymeric Laporte,172,167,339
3869220,Spain,Marcos Llorente Moreno,94,76,170
3869220,Spain,Pedro González López,135,134,269
3869220,Spain,Álvaro Borja Morata Martín,5,12,17
3869220,Spain,Carlos Soler Barragán,35,36,71
3869220,Spain,Sergio Busquets i Burgos,67,64,131
3869220,Spain,Daniel Olmo Carvajal,32,40,72
3869220,Spain,Jordi Alba Ramos,99,96,195
3869220,Spain,Marco Asensio Willemsen,11,21,32
3869220,Spain,Nicholas Williams Arthuer,15,23,38
3869220,Spain,Pablo Martín Páez Gavira,18,27,45
3869220,Spain,Rodrigo Hernández Cascante,204,190,394
3869220,Spain,Unai Simón Mendibil,31,15,46
3869220,Spain,Ferrán Torres García,19,33,52
3869220,Spain,Pablo Sarabia García,2,3,5
3869253,Brazil,Alisson Ramsés Becker,20,13,33
3869253,Brazil,Daniel Alves da Silva,17,16,33
3869253,Brazil,Danilo Luiz da Silva,67,66,133
3869253,Brazil,Marcos Aoás Corrêa,66,63,129
3869253,Brazil,Thiago Emiliano da Silva,82,77,159
3869253,Brazil,Carlos Henrique Casimiro,65,61,126
3869253,Brazil,Gabriel Teodoro Martinelli Silva,10,12,22
3869253,Brazil,Gleison Bremer Silva Nascimento,17,14,31
3869253,Brazil,Lucas Tolentino Coelho de Lima,53,54,107
3869253,Brazil,Neymar da Silva Santos Junior,37,45,82
3869253,Brazil,Raphael Dias Belloli,36,46,82
3869253,Brazil,Rodrygo Silva de Goes,5,7,12
3869253,Brazil,Vinícius José Paixão de Oliveira Júnior,23,32,55
3869253,Brazil,Éder Gabriel Militão,47,35,82
3869253,Brazil,Richarlison de Andrade,17,23,40
3869253,Brazil,Weverton Pereira da Silva,4,2,6
3869253,South Korea,Chul Hong,17,15,32
3869253,South Korea,Gue-Sung Cho,10,13,23
3869253,South Korea,Hee-Chan Hwang,43,56,99
3869253,South Korea,Heung-Min Son,22,29,51
3869253,South Korea,In-Beom Hwang,40,47,87
3869253,South Korea,Jae-Sung Lee,40,43,83
3869253,South Korea,Jun-Ho Son,39,31,70
3869253,South Korea,Kang-In Lee,7,7,14
3869253,South Korea,Moon-Hwan Kim,47,42,89
3869253,South Korea,Young-Gwon Kim,55,52,107
3869253,South Korea,Min Jae Kim,62,60,122
3869253,South Korea,Jin-Su Kim,21,19,40
3869253,South Korea,Seung-Ho Paik,19,19,38
3869253,South Korea,Woo-Young Jung,32,30,62
3869253,South Korea,Seung-Gyu Kim,22,13,35
3869254,Portugal,Bernardo Mota Veiga de Carvalho e Silva,40,39,79
3869254,Portugal,Bruno Miguel Borges Fernandes,32,35,67
3869254,Portugal,Diogo Meireles Costa,19,24,43
3869254,Portugal,José Diogo Dalot Teixeira,30,19,49
3869254,Portugal,João Félix Sequeira,28,33,61
3869254,Portugal,Kléper Laveran Lima Ferreira,40,49,89
3869254,Portugal,Otávio Edmilson da Silva Monteiro,32,33,65
3869254,Portugal,Raphaël Adelino José Guerreiro,46,28,74
3869254,Portugal,Rúben Santos Gato Alves Dias,38,34,72
3869254,Portugal,Vitor Machado Ferreira,10,9,19
3869254,Portugal,William Silva de Carvalho,54,53,107
3869254,Portugal,Cristiano Ronaldo dos Santos Aveiro,4,4,8
3869254,Portugal,Gonçalo Matias Ramos,7,19,26
3869254,Portugal,Ricardo Jorge Luz Horta,9,10,19
3869254,Portugal,Rúben Diogo Da Silva Neves,13,11,24
3869254,Portugal,Rafael Alexandre Conceição Leão,2,4,6
3869254,Switzerland,Ardon Jashari,5,5,10
3869254,Switzerland,Granit Xhaka,62,63,125
3869254,Switzerland,Manuel Obafemi Akanji,58,49,107
3869254,Switzerland,Ricardo Iván Rodríguez Araya,51,49,100
3869254,Switzerland,Breel-Donald Embolo,14,18,32
3869254,Switzerland,Denis Lemi Zakaria Lako Lado,11,14,25
3869254,Switzerland,Djibril Sow,15,13,28
3869254,Switzerland,Edimilson Fernandes,42,36,78
3869254,Switzerland,Xherdan Shaqiri,28,40,68
3869254,Switzerland,Haris Seferović,4,5,9
3869254,Switzerland,Noah Okafor,8,11,19
3869254,Switzerland,Fabian Lukas Schär,29,27,56
3869254,Switzerland,Remo Freuler,18,20,38
3869254,Switzerland,Ruben Vargas,27,30,57
3869254,Switzerland,Eray Ervin Cömert,35,33,68
3869254,Switzerland,Yann Sommer,31,25,56
3869321,Argentina,Alexis Mac Allister,43,46,89
3869321,Argentina,Cristian Gabriel Romero,44,39,83
3869321,Argentina,Enzo Fernandez,60,66,126
3869321,Argentina,Germán Alejandro Pezzella,28,25,53
3869321,Argentina,Gonzalo Ariel Montiel,10,11,21
3869321,Argentina,Julián Álvarez,12,18,30
3869321,Argentina,Lautaro Javier Martínez,8,17,25
3869321,Argentina,Leandro Daniel Paredes,44,39,83
3869321,Argentina,Lionel Andrés Messi Cuccittini,40,49,89
3869321,Argentina,Lisandro Martínez,29,27,56
3869321,Argentina,Marcos Javier Acuña,18,21,39
3869321,Argentina,Nahuel Molina Lucero,36,31,67
3869321,Argentina,Nicolás Alejandro Tagliafico,10,6,16
3869321,Argentina,Nicolás Hernán Otamendi,80,65,145
3869321,Argentina,Rodrigo Javier De Paul,41,49,90
3869321,Argentina,Ángel Fabián Di María Hernández,9,9,18
3869321,Argentina,Damián Emiliano Martínez,19,13,32
3869321,Netherlands,Andries Noppert,46,30,76
3869321,Netherlands,Cody Mathès Gakpo,21,34,55
3869321,Netherlands,Denzel Dumfries,29,31,60
3869321,Netherlands,Frenkie de Jong,81,77,158
3869321,Netherlands,Jurriën David Norman Timber,87,77,164
3869321,Netherlands,Luuk de Jong,8,13,21
3869321,Netherlands,Marten de Roon,24,24,48
3869321,Netherlands,Nathan Aké,62,57,119
3869321,Netherlands,Noa Lang,0,1,1
3869321,Netherlands,Steven Berghuis,24,31,55
3869321,Netherlands,Teun Koopmeiners,32,30,62
3869321,Netherlands,Virgil van Dijk,85,76,161
3869321,Netherlands,Wout Weghorst,6,11,17
3869321,Netherlands,Memphis Depay,27,44,71
3869321,Netherlands,Steven Bergwijn,16,16,32
3869321,Netherlands,Daley Blind,24,20,44
3869354,England,Bukayo Saka,18,29,47
3869354,England,Declan Rice,60,57,117
3869354,England,Harry Kane,14,23,37
3869354,England,John Stones,70,65,135
3869354,England,Jordan Brian Henderson,41,41,82
3869354,England,Jude Bellingham,36,39,75
3869354,England,Kyle Walker,41,29,70
3869354,England,Philip Foden,22,26,48
3869354,England,Harry Maguire,79,86,165
3869354,England,Luke Shaw,55,52,107
3869354,England,Marcus Rashford,3,3,6
3869354,England,Raheem Sterling,4,6,10
3869354,England,Jordan Pickford,20,8,28
3869354,England,Mason Mount,2,1,3
3869354,France,Adrien Rabiot,35,35,70
3869354,France,Antoine Griezmann,39,35,74
3869354,France,Aurélien Djani Tchouaméni,39,38,77
3869354,France,Dayotchanculle Upamecano,36,36,72
3869354,France,Jules Koundé,39,27,66
3869354,France,Kylian Mbappé Lottin,26,30,56
3869354,France,Olivier Giroud,6,16,22
3869354,France,Ousmane Dembélé,30,39,69
3869354,France,Raphaël Varane,31,29,60
3869354,France,Theo Bernard François Hernández,34,33,67
3869354,France,Hugo Lloris,13,9,22
3869354,France,Kingsley Coman,0,1,1
3869420,Brazil,Alex Sandro Lobo Silva,4,3,7
3869420,Brazil,Marcos Aoás Corrêa,93,88,181
3869420,Brazil,Rodrygo Silva de Goes,29,32,61
3869420,Brazil,Alisson Ramsés Becker,29,16,45
3869420,Brazil,Carlos Henrique Casimiro,55,63,118
3869420,Brazil,Danilo Luiz da Silva,93,83,176
3869420,Brazil,Pedro Guilherme Abreu dos Santos,7,9,16
3869420,Brazil,Thiago Emiliano da Silva,92,77,169
3869420,Brazil,Éder Gabriel Militão,79,69,148
3869420,Brazil,Antony Matheus dos Santos,29,35,64
3869420,Brazil,Lucas Tolentino Coelho de Lima,56,53,109
3869420,Brazil,Neymar da Silva Santos Junior,50,69,119
3869420,Brazil,Richarlison de Andrade,7,13,20
3869420,Brazil,Raphael Dias Belloli,19,24,43
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,8,16,24
3869420,Brazil,Frederico Rodrigues Santos,2,2,4
3869420,Croatia,Andrej Kramarić,21,29,50
3869420,Croatia,Borna Sosa,30,32,62
3869420,Croatia,Dejan Lovren,82,74,156
3869420,Croatia,Ivan Perišić,18,33,51
3869420,Croatia,Josip Juranović,69,61,130
3869420,Croatia,Luka Modrić,102,105,207
3869420,Croatia,Marcelo Brozović,98,90,188
3869420,Croatia,Mateo Kovačić,67,68,135
3869420,Croatia,Bruno Petković,6,11,17
3869420,Croatia,Dominik Livaković,34,20,54
3869420,Croatia,Joško Gvardiol,60,53,113
3869420,Croatia,Nikola Vlašić,8,12,20
3869420,Croatia,Lovro Majer,15,19,34
3869420,Croatia,Mario Pašalić,28,31,59
3869420,Croatia,Mislav Oršić,1,1,2
3869486,Morocco,Achraf Dari,4,3,7
3869486,Morocco,Achraf Hakimi Mouh,28,26,54
3869486,Morocco,Hakim Ziyech,17,25,42
3869486,Morocco,Walid Cheddira,2,6,8
3869486,Morocco,Yassine Bounou,24,11,35
3869486,Morocco,Azzedine Ounahi,20,24,44
3869486,Morocco,Jawad El Yamiq,18,13,31
3869486,Morocco,Romain Saïss,12,8,20
3869486,Morocco,Selim Amallah,8,10,18
3869486,Morocco,Yahia Attiyat allah,16,14,30
3869486,Morocco,Youssef En-Nesyri,5,14,19
3869486,Morocco,Sofiane Boufal,17,19,36
3869486,Morocco,Sofyan Amrabat,13,9,22
3869486,Morocco,Zakaria Aboukhlal,0,2,2
3869486,Portugal,Bernardo Mota Veiga de Carvalho e Silva,88,84,172
3869486,Portugal,Bruno Miguel Borges Fernandes,57,53,110
3869486,Portugal,Gonçalo Matias Ramos,6,10,16
3869486,Portugal,José Diogo Dalot Teixeira,32,31,63
3869486,Portugal,João Félix Sequeira,14,26,40
3869486,Portugal,João Pedro Cavaco Cancelo,37,37,74
3869486,Portugal,Kléper Laveran Lima Ferreira,94,89,183
3869486,Portugal,Otávio Edmilson da Silva Monteiro,40,48,88
3869486,Portugal,Rafael Alexandre Conceição Leão,8,14,22
3869486,Portugal,Raphaël Adelino José Guerreiro,24,23,47
3869486,Portugal,Ricardo Jorge Luz Horta,9,9,18
3869486,Portugal,Rúben Diogo Da Silva Neves,60,62,122
3869486,Portugal,Rúben Santos Gato Alves Dias,88,80,168
3869486,Portugal,Vitor Machado Ferreira,33,33,66
3869486,Portugal,Cristiano Ronaldo dos Santos Aveiro,4,10,14
3869486,Portugal,Diogo Meireles Costa,22,7,29
3869519,Argentina,Alexis Mac Allister,30,40,70
3869519,Argentina,Cristian Gabriel Romero,29,25,54
3869519,Argentina,Enzo Fernandez,41,44,85
3869519,Argentina,Exequiel Alejandro Palacios,13,13,26
3869519,Argentina,Julián Álvarez,14,19,33
3869519,Argentina,Leandro Daniel Paredes,36,30,66
3869519,Argentina,Lionel Andrés Messi Cuccittini,34,42,76
3869519,Argentina,Lisandro Martínez,8,8,16
3869519,Argentina,Nahuel Molina Lucero,28,28,56
3869519,Argentina,Nicolás Alejandro Tagliafico,24,19,43
3869519,Argentina,Nicolás Hernán Otamendi,39,31,70
3869519,Argentina,Rodrigo Javier De Paul,34,35,69
3869519,Argentina,Damián Emiliano Martínez,13,5,18
3869519,Argentina,Paulo Bruno Exequiel Dybala,8,11,19
3869519,Argentina,Juan Marcos Foyth,3,3,6
3869519,Argentina,Ángel Martín Correa,4,5,9
3869519,Croatia,Andrej Kramarić,34,33,67
3869519,Croatia,Borna Sosa,26,32,58
3869519,Croatia,Dejan Lovren,67,67,134
3869519,Croatia,Ivan Perišić,41,38,79
3869519,Croatia,Josip Juranović,51,45,96
3869519,Croatia,Joško Gvardiol,61,54,115
3869519,Croatia,Luka Modrić,66,60,126
3869519,Croatia,Marcelo Brozović,47,48,95
3869519,Croatia,Mario Pašalić,9,10,19
3869519,Croatia,Mateo Kovačić,84,85,169
3869519,Croatia,Mislav Oršić,12,17,29
3869519,Croatia,Dominik Livaković,27,21,48
3869519,Croatia,Bruno Petković,8,13,21
3869519,Croatia,Lovro Majer,11,14,25
3869519,Croatia,Nikola Vlašić,11,16,27
3869519,Croatia,Marko Livaja,4,6,10
3869552,France,Antoine Griezmann,23,27,50
3869552,France,Aurélien Djani Tchouaméni,41,33,74
3869552,France,Ibrahima Konaté,44,41,85
3869552,France,Jules Koundé,43,33,76
3869552,France,Kylian Mbappé Lottin,12,25,37
3869552,France,Marcus Thuram,6,14,20
3869552,France,Olivier Giroud,8,19,27
3869552,France,Ousmane Dembélé,14,18,32
3869552,France,Randal Kolo Muani,2,3,5
3869552,France,Raphaël Varane,52,52,104
3869552,France,Theo Bernard François Hernández,25,17,42
3869552,France,Youssouf Fofana,27,24,51
3869552,France,Hugo Lloris,19,10,29
3869552,Morocco,Abderrazak Hamdallah,2,2,4
3869552,Morocco,Sofyan Amrabat,69,70,139
3869552,Morocco,Zakaria Aboukhlal,2,5,7
3869552,Morocco,Abdessamad Ezzalzouli,4,4,8
3869552,Morocco,Azzedine Ounahi,68,77,145
3869552,Morocco,Jawad El Yamiq,90,80,170
3869552,Morocco,Yahia Attiyat allah,19,19,38
3869552,Morocco,Achraf Dari,63,54,117
3869552,Morocco,Achraf Hakimi Mouh,63,60,123
3869552,Morocco,Hakim Ziyech,50,61,111
3869552,Morocco,Noussair Mazraoui,20,18,38
3869552,Morocco,Romain Saïss,16,17,33
3869552,Morocco,Selim Amallah,16,20,36
3869552,Morocco,Sofiane Boufal,14,23,37
3869552,Morocco,Yassine Bounou,30,17,47
3869552,Morocco,Youssef En-Nesyri,3,2,5
3869684,Croatia,Andrej Kramarić,12,16,28
3869684,Croatia,Ivan Perišić,41,34,75
3869684,Croatia,Josip Stanišić,36,32,68
3869684,Croatia,Josip Šutalo,62,61,123
3869684,Croatia,Lovro Majer,25,29,54
3869684,Croatia,Luka Modrić,64,57,121
3869684,Croatia,Marko Livaja,8,13,21
3869684,Croatia,Mateo Kovačić,63,63,126
3869684,Croatia,Mislav Oršić,22,31,53
3869684,Croatia,Bruno Petković,4,15,19
3869684,Croatia,Dominik Livaković,29,12,41
3869684,Croatia,Joško Gvardiol,61,61,122
3869684,Croatia,Nikola Vlašić,5,8,13
3869684,Croatia,Mario Pašalić,7,7,14
3869684,Morocco,Abdelhamid Sabiri,9,15,24
3869684,Morocco,Achraf Hakimi Mouh,63,53,116
3869684,Morocco,Hakim Ziyech,50,59,109
3869684,Morocco,Sofiane Boufal,18,24,42
3869684,Morocco,Sofyan Amrabat,45,42,87
3869684,Morocco,Yahia Attiyat allah,40,41,81
3869684,Morocco,Achraf Dari,29,26,55
3869684,Morocco,Bilal El Khannous,20,24,44
3869684,Morocco,Ilias Chair,13,15,28
3869684,Morocco,Jawad El Yamiq,31,28,59
3869684,Morocco,Yassine Bounou,38,23,61
3869684,Morocco,Azzedine Ounahi,24,26,50
3869684,Morocco,Badr Banoun,21,20,41
3869684,Morocco,Selim Amallah,11,14,25
3869684,Morocco,Youssef En-Nesyri,9,12,21
3869684,Morocco,Anass Zaroury,10,9,19
3869685,Argentina,Alexis Mac Allister,45,46,91
3869685,Argentina,Enzo Fernandez,79,84,163
3869685,Argentina,Julián Álvarez,26,28,54
3869685,Argentina,Lautaro Javier Martínez,5,9,14
3869685,Argentina,Leandro Daniel Paredes,15,9,24
3869685,Argentina,Lionel Andrés Messi Cuccittini,49,60,109
3869685,Argentina,Marcos Javier Acuña,19,27,46
3869685,Argentina,Nicolás Alejandro Tagliafico,44,32,76
3869685,Argentina,Nicolás Hernán Otamendi,69,60,129
3869685,Argentina,Rodrigo Javier De Paul,57,66,123
3869685,Argentina,Ángel Fabián Di María Hernández,25,31,56
3869685,Argentina,Cristian Gabriel Romero,60,44,104
3869685,Argentina,Damián Emiliano Martínez,18,15,33
3869685,Argentina,Gonzalo Ariel Montiel,8,12,20
3869685,Argentina,Nahuel Molina Lucero,39,33,72
3869685,Argentina,Paulo Bruno Exequiel Dybala,1,3,4
3869685,Argentina,Germán Alejandro Pezzella,1,1,2
3869685,France,Adrien Rabiot,43,39,82
3869685,France,Antoine Griezmann,21,23,44
3869685,France,Aurélien Djani Tchouaméni,56,44,100
3869685,France,Dayotchanculle Upamecano,51,55,106
3869685,France,Eduardo Camavinga,21,15,36
3869685,France,Jules Koundé,52,47,99
3869685,France,Kingsley Coman,5,8,13
3869685,France,Kylian Mbappé Lottin,19,29,48
3869685,France,Marcus Thuram,15,23,38
3869685,France,Ousmane Dembélé,9,12,21
3869685,France,Randal Kolo Muani,11,20,31
3869685,France,Raphaël Varane,55,51,106
3869685,France,Theo Bernard François Hernández,38,37,75
3869685,France,Olivier Giroud,5,8,13
3869685,France,Hugo Lloris,23,15,38
3869685,France,Youssouf Fofana,9,7,16
3869685,France,Ibrahima Konaté,1,1,2
