match_id,team,passer,recipient,weight
3869321,Netherlands,Luuk de Jong,Cody Mathès Gakpo,1
3869321,Netherlands,Luuk de Jong,Frenkie de Jong,1
3869321,Netherlands,Luuk de Jong,Nathan Aké,2
3869321,Netherlands,Luuk de Jong,Steven Berghuis,3
3869321,Netherlands,Luuk de Jong,Wout Weghorst,1
3869321,Netherlands,Marten de Roon,Denzel Dumfries,1
3869321,Netherlands,Marten de Roon,Frenkie de Jong,4
3869321,Netherlands,Marten de Roon,Jurriën David Norman Timber,5
3869321,Netherlands,Marten de Roon,Memphis Depay,3
3869321,Netherlands,Marten de Roon,Nathan Aké,5
3869321,Netherlands,Marten de Roon,Steven Bergwijn,1
3869321,Netherlands,Marten de Roon,Virgil van Dijk,5
3869321,Netherlands,Nathan Aké,Andries Noppert,9
3869321,Netherlands,Nathan Aké,Cody Mathès Gakpo,7
3869321,Netherlands,Nathan Aké,Daley Blind,6
3869321,Netherlands,Nathan Aké,Denzel Dumfries,1
3869321,Netherlands,Nathan Aké,Frenkie de Jong,9
3869321,Netherlands,Nathan Aké,Jurriën David Norman Timber,3
3869321,Netherlands,Nathan Aké,Marten de Roon,1
3869321,Netherlands,Nathan Aké,Memphis Depay,10
3869321,Netherlands,Nathan Aké,Steven Berghuis,3
3869321,Netherlands,Nathan Aké,Teun Koopmeiners,1
3869321,Netherlands,Nathan Aké,Virgil van Dijk,11
3869321,Netherlands,Nathan Aké,Wout Weghorst,1
3869321,Netherlands,Steven Berghuis,Cody Mathès Gakpo,2
3869321,Netherlands,Steven Berghuis,Daley Blind,1
3869321,Netherlands,Steven Berghuis,Denzel Dumfries,7
3869321,Netherlands,Steven Berghuis,Frenkie de Jong,2
3869321,Netherlands,Steven Berghuis,Jurriën David Norman Timber,4
3869321,Netherlands,Steven Berghuis,Luuk de Jong,1
3869321,Netherlands,Steven Berghuis,Memphis Depay,1
3869321,Netherlands,Steven Berghuis,Teun Koopmeiners,4
3869321,Netherlands,Steven Berghuis,Virgil van Dijk,1
3869321,Netherlands,Steven Berghuis,Wout Weghorst,1
3869321,Netherlands,Teun Koopmeiners,Andries Noppert,1
3869321,Netherlands,Teun Koopmeiners,Cody Mathès Gakpo,1
3869321,Netherlands,Teun Koopmeiners,Denzel Dumfries,1
3869321,Netherlands,Teun Koopmeiners,Frenkie de Jong,4
3869321,Netherlands,Teun Koopmeiners,Jurriën David Norman Timber,7
3869321,Netherlands,Teun Koopmeiners,Luuk de Jong,2
3869321,Netherlands,Teun Koopmeiners,Memphis Depay,1
3869321,Netherlands,Teun Koopmeiners,Nathan Aké,3
3869321,Netherlands,Teun Koopmeiners,Steven Berghuis,4
3869321,Netherlands,Teun Koopmeiners,Virgil van Dijk,7
3869321,Netherlands,Teun Koopmeiners,Wout Weghorst,1
3869321,Netherlands,Virgil van Dijk,Andries Noppert,1
3869321,Netherlands,Virgil van Dijk,Cody Mathès Gakpo,2
3869321,Netherlands,Virgil van Dijk,Daley Blind,3
3869321,Netherlands,Virgil van Dijk,Denzel Dumfries,1
3869321,Netherlands,Virgil van Dijk,Frenkie de Jong,17
3869321,Netherlands,Virgil van Dijk,Jurriën David Norman Timber,12
3869321,Netherlands,Virgil van Dijk,Luuk de Jong,1
3869321,Netherlands,Virgil van Dijk,Marten de Roon,6
3869321,Netherlands,Virgil van Dijk,Memphis Depay,5
3869321,Netherlands,Virgil van Dijk,Nathan Aké,26
3869321,Netherlands,Virgil van Dijk,Steven Berghuis,2
3869321,Netherlands,Virgil van Dijk,Steven Bergwijn,3
3869321,Netherlands,Virgil van Dijk,Teun Koopmeiners,5
3869321,Netherlands,Virgil van Dijk,Wout Weghorst,1
3869321,Netherlands,Wout Weghorst,Cody Mathès Gakpo,2
3869321,Netherlands,Wout Weghorst,Jurriën David Norman Timber,1
3869321,Netherlands,Wout Weghorst,Luuk de Jong,2
3869321,Netherlands,Wout Weghorst,Teun Koopmeiners,1
3869321,Netherlands,Memphis Depay,Andries Noppert,1
3869321,Netherlands,Memphis Depay,Cody Mathès Gakpo,3
3869321,Netherlands,Memphis Depay,Daley Blind,5
3869321,Netherlands,Memphis Depay,Denzel Dumfries,1
3869321,Netherlands,Memphis Depay,Frenkie de Jong,4
3869321,Netherlands,Memphis Depay,Jurriën David Norman Timber,1
3869321,Netherlands,Memphis Depay,Marten de Roon,2
3869321,Netherlands,Memphis Depay,Nathan Aké,5
3869321,Netherlands,Memphis Depay,Steven Berghuis,1
3869321,Netherlands,Memphis Depay,Steven Bergwijn,2
3869321,Netherlands,Memphis Depay,Teun Koopmeiners,1
3869321,Netherlands,Memphis Depay,Virgil van Dijk,1
3869321,Netherlands,Steven Bergwijn,Daley Blind,1
3869321,Netherlands,Steven Bergwijn,Denzel Dumfries,7
3869321,Netherlands,Steven Bergwijn,Frenkie de Jong,2
3869321,Netherlands,Steven Bergwijn,Jurriën David Norman Timber,2
3869321,Netherlands,Steven Bergwijn,Memphis Depay,4
3869321,Netherlands,Daley Blind,Cody Mathès Gakpo,1
3869321,Netherlands,Daley Blind,Frenkie de Jong,7
3869321,Netherlands,Daley Blind,Marten de Roon,1
3869321,Netherlands,Daley Blind,Memphis Depay,7
3869321,Netherlands,Daley Blind,Nathan Aké,4
3869321,Netherlands,Daley Blind,Steven Berghuis,1
3869321,Netherlands,Daley Blind,Steven Bergwijn,1
3869321,Netherlands,Daley Blind,Teun Koopmeiners,1
3869321,Netherlands,Daley Blind,Virgil van Dijk,1
3869354,England,Bukayo Saka,Declan Rice,2
3869354,England,Bukayo Saka,Harry Kane,6
3869354,England,Bukayo Saka,John Stones,1
3869354,England,Bukayo Saka,Jordan Brian Henderson,4
3869354,England,Bukayo Saka,Jude Bellingham,1
3869354,England,Bukayo Saka,Kyle Walker,3
3869354,England,Bukayo Saka,Philip Foden,1
3869354,England,Declan Rice,Bukayo Saka,1
3869354,England,Declan Rice,Harry Kane,5
3869354,England,Declan Rice,Harry Maguire,11
3869354,England,Declan Rice,John Stones,9
3869354,England,Declan Rice,Jordan Brian Henderson,4
3869354,England,Declan Rice,Jude Bellingham,3
3869354,England,Declan Rice,Kyle Walker,8
3869354,England,Declan Rice,Luke Shaw,9
3869354,England,Declan Rice,Marcus Rashford,1
3869354,England,Declan Rice,Philip Foden,8
3869354,England,Declan Rice,Raheem Sterling,1
3869354,England,Harry Kane,Bukayo Saka,2
3869354,England,Harry Kane,Declan Rice,4
3869354,England,Harry Kane,Harry Maguire,1
3869354,England,Harry Kane,Jordan Brian Henderson,1
3869354,England,Harry Kane,Jude Bellingham,1
3869354,England,Harry Kane,Kyle Walker,1
3869354,England,Harry Kane,Luke Shaw,3
3869354,England,Harry Kane,Marcus Rashford,1
3869354,England,John Stones,Bukayo Saka,4
3869354,England,John Stones,Declan Rice,15
3869354,England,John Stones,Harry Kane,1
3869354,England,John Stones,Harry Maguire,21
3869354,England,John Stones,Jordan Brian Henderson,14
3869354,England,John Stones,Jordan Pickford,1
3869354,England,John Stones,Jude Bellingham,4
3869354,England,John Stones,Kyle Walker,8
3869354,England,John Stones,Luke Shaw,1
3869354,England,John Stones,Philip Foden,1
3869354,England,Jordan Brian Henderson,Bukayo Saka,11
3869354,England,Jordan Brian Henderson,Declan Rice,3
3869354,England,Jordan Brian Henderson,Harry Maguire,6
3869354,England,Jordan Brian Henderson,John Stones,6
3869354,England,Jordan Brian Henderson,Jude Bellingham,4
3869354,England,Jordan Brian Henderson,Kyle Walker,6
3869354,England,Jordan Brian Henderson,Luke Shaw,2
3869354,England,Jordan Brian Henderson,Philip Foden,3
3869354,England,Jude Bellingham,Bukayo Saka,3
3869354,England,Jude Bellingham,Declan Rice,4
3869354,England,Jude Bellingham,Harry Kane,1
3869354,England,Jude Bellingham,Harry Maguire,4
3869354,England,Jude Bellingham,John Stones,1
3869354,England,Jude Bellingham,Jordan Brian Henderson,4
3869354,England,Jude Bellingham,Kyle Walker,1
3869354,England,Jude Bellingham,Luke Shaw,12
3869354,England,Jude Bellingham,Mason Mount,1
3869354,England,Jude Bellingham,Philip Foden,4
3869354,England,Jude Bellingham,Raheem Sterling,1
3869354,England,Kyle Walker,Bukayo Saka,5
3869354,England,Kyle Walker,Declan Rice,6
3869354,England,Kyle Walker,Harry Kane,2
3869354,England,Kyle Walker,Harry Maguire,5
3869354,England,Kyle Walker,John Stones,12
3869354,England,Kyle Walker,Jordan Brian Henderson,4
3869354,England,Kyle Walker,Jordan Pickford,2
3869354,England,Kyle Walker,Jude Bellingham,3
3869354,England,Kyle Walker,Raheem Sterling,2
3869354,England,Philip Foden,Bukayo Saka,1
3869354,England,Philip Foden,Declan Rice,2
3869354,England,Philip Foden,Harry Kane,1
3869354,England,Philip Foden,Harry Maguire,2
3869354,England,Philip Foden,John Stones,1
3869354,England,Philip Foden,Jordan Brian Henderson,4
3869354,England,Philip Foden,Jude Bellingham,6
3869354,England,Philip Foden,Luke Shaw,5
3869354,England,Harry Maguire,Bukayo Saka,2
3869354,England,Harry Maguire,Declan Rice,10
3869354,England,Harry Maguire,Harry Kane,1
3869354,England,Harry Maguire,John Stones,28
3869354,England,Harry Maguire,Jordan Brian Henderson,6
3869354,England,Harry Maguire,Jordan Pickford,3
3869354,England,Harry Maguire,Jude Bellingham,5
3869354,England,Harry Maguire,Luke Shaw,19
3869354,England,Harry Maguire,Marcus Rashford,1
3869354,England,Harry Maguire,Philip Foden,4
3869354,England,Luke Shaw,Declan Rice,9
3869354,England,Luke Shaw,Harry Kane,1
3869354,England,Luke Shaw,Harry Maguire,28
3869354,England,Luke Shaw,Jordan Pickford,2
3869354,England,Luke Shaw,Jude Bellingham,9
3869354,England,Luke Shaw,Philip Foden,5
3869354,England,Luke Shaw,Raheem Sterling,1
3869354,England,Marcus Rashford,Harry Kane,2
3869354,England,Marcus Rashford,Jude Bellingham,1
3869354,England,Raheem Sterling,Declan Rice,2
3869354,England,Raheem Sterling,Jude Bellingham,1
3869354,England,Raheem Sterling,Kyle Walker,1
3869354,England,Jordan Pickford,Harry Kane,3
3869354,England,Jordan Pickford,Harry Maguire,7
3869354,England,Jordan Pickford,John Stones,7
3869354,England,Jordan Pickford,Jude Bellingham,1
3869354,England,Jordan Pickford,Kyle Walker,1
3869354,England,Jordan Pickford,Luke Shaw,1
3869354,England,Mason Mount,Harry Maguire,1
3869354,England,Mason Mount,Raheem Sterling,1
3869354,France,Adrien Rabiot,Antoine Griezmann,1
3869354,France,Adrien Rabiot,Aurélien Djani Tchouaméni,5
3869354,France,Adrien Rabiot,Dayotchanculle Upamecano,4
3869354,France,Adrien Rabiot,Jules Koundé,3
3869354,France,Adrien Rabiot,Kylian Mbappé Lottin,9
3869354,France,Adrien Rabiot,Olivier Giroud,2
3869354,France,Adrien Rabiot,Ousmane Dembélé,2
3869354,France,Adrien Rabiot,Raphaël Varane,2
3869354,France,Adrien Rabiot,Theo Bernard François Hernández,7
3869354,France,Antoine Griezmann,Adrien Rabiot,4
3869354,France,Antoine Griezmann,Aurélien Djani Tchouaméni,8
3869354,France,Antoine Griezmann,Dayotchanculle Upamecano,7
3869354,France,Antoine Griezmann,Jules Koundé,3
3869354,France,Antoine Griezmann,Kylian Mbappé Lottin,3
3869354,France,Antoine Griezmann,Olivier Giroud,2
3869354,France,Antoine Griezmann,Ousmane Dembélé,8
3869354,France,Antoine Griezmann,Raphaël Varane,1
3869354,France,Antoine Griezmann,Theo Bernard François Hernández,3
3869354,France,Aurélien Djani Tchouaméni,Adrien Rabiot,8
3869354,France,Aurélien Djani Tchouaméni,Antoine Griezmann,8
3869354,France,Aurélien Djani Tchouaméni,Dayotchanculle Upamecano,8
3869354,France,Aurélien Djani Tchouaméni,Hugo Lloris,1
3869354,France,Aurélien Djani Tchouaméni,Jules Koundé,5
3869354,France,Aurélien Djani Tchouaméni,Kylian Mbappé Lottin,2
3869354,France,Aurélien Djani Tchouaméni,Ousmane Dembélé,2
3869354,France,Aurélien Djani Tchouaméni,Raphaël Varane,4
3869354,France,Aurélien Djani Tchouaméni,Theo Bernard François Hernández,1
3869354,France,Dayotchanculle Upamecano,Adrien Rabiot,3
3869354,France,Dayotchanculle Upamecano,Antoine Griezmann,3
3869354,France,Dayotchanculle Upamecano,Aurélien Djani Tchouaméni,1
3869354,France,Dayotchanculle Upamecano,Hugo Lloris,3
3869354,France,Dayotchanculle Upamecano,Jules Koundé,2
3869354,France,Dayotchanculle Upamecano,Kylian Mbappé Lottin,2
3869354,France,Dayotchanculle Upamecano,Ousmane Dembélé,1
3869354,France,Dayotchanculle Upamecano,Raphaël Varane,9
3869354,France,Dayotchanculle Upamecano,Theo Bernard François Hernández,12
3869354,France,Jules Koundé,Adrien Rabiot,1
3869354,France,Jules Koundé,Antoine Griezmann,7
3869354,France,Jules Koundé,Aurélien Djani Tchouaméni,8
3869354,France,Jules Koundé,Hugo Lloris,1
3869354,France,Jules Koundé,Kylian Mbappé Lottin,1
3869354,France,Jules Koundé,Olivier Giroud,1
3869354,France,Jules Koundé,Ousmane Dembélé,13
3869354,France,Jules Koundé,Raphaël Varane,5
3869354,France,Jules Koundé,Theo Bernard François Hernández,2
3869354,France,Kylian Mbappé Lottin,Adrien Rabiot,7
3869354,France,Kylian Mbappé Lottin,Aurélien Djani Tchouaméni,2
3869354,France,Kylian Mbappé Lottin,Dayotchanculle Upamecano,3
3869354,France,Kylian Mbappé Lottin,Olivier Giroud,2
3869354,France,Kylian Mbappé Lottin,Ousmane Dembélé,5
3869354,France,Kylian Mbappé Lottin,Theo Bernard François Hernández,7
3869354,France,Olivier Giroud,Aurélien Djani Tchouaméni,1
3869354,France,Olivier Giroud,Jules Koundé,1
3869354,France,Olivier Giroud,Kylian Mbappé Lottin,2
3869354,France,Olivier Giroud,Ousmane Dembélé,2
3869354,France,Ousmane Dembélé,Adrien Rabiot,1
3869354,France,Ousmane Dembélé,Antoine Griezmann,9
3869354,France,Ousmane Dembélé,Aurélien Djani Tchouaméni,5
3869354,France,Ousmane Dembélé,Dayotchanculle Upamecano,1
3869354,France,Ousmane Dembélé,Jules Koundé,7
3869354,France,Ousmane Dembélé,Kylian Mbappé Lottin,1
3869354,France,Ousmane Dembélé,Olivier Giroud,2
3869354,France,Ousmane Dembélé,Raphaël Varane,3
3869354,France,Ousmane Dembélé,Theo Bernard François Hernández,1
3869354,France,Raphaël Varane,Adrien Rabiot,3
3869354,France,Raphaël Varane,Antoine Griezmann,4
3869354,France,Raphaël Varane,Aurélien Djani Tchouaméni,2
3869354,France,Raphaël Varane,Dayotchanculle Upamecano,7
3869354,France,Raphaël Varane,Hugo Lloris,2
3869354,France,Raphaël Varane,Jules Koundé,6
3869354,France,Raphaël Varane,Olivier Giroud,2
3869354,France,Raphaël Varane,Ousmane Dembélé,5
3869354,France,Theo Bernard François Hernández,Adrien Rabiot,7
3869354,France,Theo Bernard François Hernández,Antoine Griezmann,3
3869354,France,Theo Bernard François Hernández,Aurélien Djani Tchouaméni,5
3869354,France,Theo Bernard François Hernández,Dayotchanculle Upamecano,4
3869354,France,Theo Bernard François Hernández,Hugo Lloris,2
3869354,France,Theo Bernard François Hernández,Kylian Mbappé Lottin,10
3869354,France,Theo Bernard François Hernández,Olivier Giroud,1
3869354,France,Theo Bernard François Hernández,Raphaël Varane,2
3869354,France,Hugo Lloris,Adrien Rabiot,1
3869354,France,Hugo Lloris,Aurélien Djani Tchouaméni,1
3869354,France,Hugo Lloris,Dayotchanculle Upamecano,2
3869354,France,Hugo Lloris,Kingsley Coman,1
3869354,France,Hugo Lloris,Olivier Giroud,4
3869354,France,Hugo Lloris,Ousmane Dembélé,1
3869354,France,Hugo Lloris,Raphaël Varane,3
3869420,Brazil,Alex Sandro Lobo Silva,Marcos Aoás Corrêa,1
3869420,Brazil,Alex Sandro Lobo Silva,Rodrygo Silva de Goes,3
3869420,Brazil,Marcos Aoás Corrêa,Alex Sandro Lobo Silva,1
3869420,Brazil,Marcos Aoás Corrêa,Alisson Ramsés Becker,5
3869420,Brazil,Marcos Aoás Corrêa,Antony Matheus dos Santos,1
3869420,Brazil,Marcos Aoás Corrêa,Carlos Henrique Casimiro,10
3869420,Brazil,Marcos Aoás Corrêa,Danilo Luiz da Silva,27
3869420,Brazil,Marcos Aoás Corrêa,Lucas Tolentino Coelho de Lima,3
3869420,Brazil,Marcos Aoás Corrêa,Neymar da Silva Santos Junior,9
3869420,Brazil,Marcos Aoás Corrêa,Rodrygo Silva de Goes,7
3869420,Brazil,Marcos Aoás Corrêa,Thiago Emiliano da Silva,21
3869420,Brazil,Marcos Aoás Corrêa,Vinícius José Paixão de Oliveira Júnior,1
3869420,Brazil,Marcos Aoás Corrêa,Éder Gabriel Militão,8
3869420,Brazil,Rodrygo Silva de Goes,Alex Sandro Lobo Silva,1
3869420,Brazil,Rodrygo Silva de Goes,Carlos Henrique Casimiro,5
3869420,Brazil,Rodrygo Silva de Goes,Danilo Luiz da Silva,10
3869420,Brazil,Rodrygo Silva de Goes,Lucas Tolentino Coelho de Lima,1
3869420,Brazil,Rodrygo Silva de Goes,Neymar da Silva Santos Junior,7
3869420,Brazil,Rodrygo Silva de Goes,Pedro Guilherme Abreu dos Santos,1
3869420,Brazil,Rodrygo Silva de Goes,Richarlison de Andrade,1
3869420,Brazil,Rodrygo Silva de Goes,Thiago Emiliano da Silva,1
3869420,Brazil,Rodrygo Silva de Goes,Éder Gabriel Militão,2
3869420,Brazil,Alisson Ramsés Becker,Carlos Henrique Casimiro,1
3869420,Brazil,Alisson Ramsés Becker,Danilo Luiz da Silva,2
3869420,Brazil,Alisson Ramsés Becker,Marcos Aoás Corrêa,10
3869420,Brazil,Alisson Ramsés Becker,Pedro Guilherme Abreu dos Santos,2
3869420,Brazil,Alisson Ramsés Becker,Thiago Emiliano da Silva,12
3869420,Brazil,Alisson Ramsés Becker,Éder Gabriel Militão,2
3869420,Brazil,Carlos Henrique Casimiro,Alisson Ramsés Becker,1
3869420,Brazil,Carlos Henrique Casimiro,Antony Matheus dos Santos,4
3869420,Brazil,Carlos Henrique Casimiro,Danilo Luiz da Silva,5
3869420,Brazil,Carlos Henrique Casimiro,Lucas Tolentino Coelho de Lima,9
3869420,Brazil,Carlos Henrique Casimiro,Marcos Aoás Corrêa,8
3869420,Brazil,Carlos Henrique Casimiro,Neymar da Silva Santos Junior,5
3869420,Brazil,Carlos Henrique Casimiro,Raphael Dias Belloli,1
3869420,Brazil,Carlos Henrique Casimiro,Richarlison de Andrade,3
3869420,Brazil,Carlos Henrique Casimiro,Rodrygo Silva de Goes,4
3869420,Brazil,Carlos Henrique Casimiro,Thiago Emiliano da Silva,8
3869420,Brazil,Carlos Henrique Casimiro,Vinícius José Paixão de Oliveira Júnior,2
3869420,Brazil,Carlos Henrique Casimiro,Éder Gabriel Militão,5
3869420,Brazil,Danilo Luiz da Silva,Alisson Ramsés Becker,3
3869420,Brazil,Danilo Luiz da Silva,Antony Matheus dos Santos,1
3869420,Brazil,Danilo Luiz da Silva,Carlos Henrique Casimiro,10
3869420,Brazil,Danilo Luiz da Silva,Lucas Tolentino Coelho de Lima,1
3869420,Brazil,Danilo Luiz da Silva,Marcos Aoás Corrêa,22
3869420,Brazil,Danilo Luiz da Silva,Neymar da Silva Santos Junior,21
3869420,Brazil,Danilo Luiz da Silva,Pedro Guilherme Abreu dos Santos,1
3869420,Brazil,Danilo Luiz da Silva,Rodrygo Silva de Goes,8
3869420,Brazil,Danilo Luiz da Silva,Thiago Emiliano da Silva,15
3869420,Brazil,Danilo Luiz da Silva,Vinícius José Paixão de Oliveira Júnior,6
3869420,Brazil,Danilo Luiz da Silva,Éder Gabriel Militão,5
3869420,Brazil,Pedro Guilherme Abreu dos Santos,Antony Matheus dos Santos,1
3869420,Brazil,Pedro Guilherme Abreu dos Santos,Carlos Henrique Casimiro,1
3869420,Brazil,Pedro Guilherme Abreu dos Santos,Frederico Rodrigues Santos,1
3869420,Brazil,Pedro Guilherme Abreu dos Santos,Neymar da Silva Santos Junior,3
3869420,Brazil,Pedro Guilherme Abreu dos Santos,Rodrygo Silva de Goes,1
3869420,Brazil,Thiago Emiliano da Silva,Alisson Ramsés Becker,2
3869420,Brazil,Thiago Emiliano da Silva,Antony Matheus dos Santos,7
3869420,Brazil,Thiago Emiliano da Silva,Carlos Henrique Casimiro,5
3869420,Brazil,Thiago Emiliano da Silva,Danilo Luiz da Silva,12
3869420,Brazil,Thiago Emiliano da Silva,Lucas Tolentino Coelho de Lima,9
3869420,Brazil,Thiago Emiliano da Silva,Marcos Aoás Corrêa,27
3869420,Brazil,Thiago Emiliano da Silva,Neymar da Silva Santos Junior,6
3869420,Brazil,Thiago Emiliano da Silva,Pedro Guilherme Abreu dos Santos,1
3869420,Brazil,Thiago Emiliano da Silva,Raphael Dias Belloli,3
3869420,Brazil,Thiago Emiliano da Silva,Richarlison de Andrade,1
3869420,Brazil,Thiago Emiliano da Silva,Vinícius José Paixão de Oliveira Júnior,1
3869420,Brazil,Thiago Emiliano da Silva,Éder Gabriel Militão,18
3869420,Brazil,Éder Gabriel Militão,Alisson Ramsés Becker,4
3869420,Brazil,Éder Gabriel Militão,Antony Matheus dos Santos,17
3869420,Brazil,Éder Gabriel Militão,Carlos Henrique Casimiro,7
3869420,Brazil,Éder Gabriel Militão,Danilo Luiz da Silva,3
3869420,Brazil,Éder Gabriel Militão,Lucas Tolentino Coelho de Lima,14
3869420,Brazil,Éder Gabriel Militão,Marcos Aoás Corrêa,10
3869420,Brazil,Éder Gabriel Militão,Neymar da Silva Santos Junior,2
3869420,Brazil,Éder Gabriel Militão,Pedro Guilherme Abreu dos Santos,1
3869420,Brazil,Éder Gabriel Militão,Raphael Dias Belloli,11
3869420,Brazil,Éder Gabriel Militão,Thiago Emiliano da Silva,10
3869420,Brazil,Antony Matheus dos Santos,Alisson Ramsés Becker,1
3869420,Brazil,Antony Matheus dos Santos,Carlos Henrique Casimiro,5
3869420,Brazil,Antony Matheus dos Santos,Lucas Tolentino Coelho de Lima,4
3869420,Brazil,Antony Matheus dos Santos,Marcos Aoás Corrêa,2
3869420,Brazil,Antony Matheus dos Santos,Neymar da Silva Santos Junior,3
3869420,Brazil,Antony Matheus dos Santos,Pedro Guilherme Abreu dos Santos,1
3869420,Brazil,Antony Matheus dos Santos,Richarlison de Andrade,2
3869420,Brazil,Antony Matheus dos Santos,Thiago Emiliano da Silva,2
3869420,Brazil,Antony Matheus dos Santos,Éder Gabriel Militão,9
3869420,Brazil,Lucas Tolentino Coelho de Lima,Antony Matheus dos Santos,3
3869420,Brazil,Lucas Tolentino Coelho de Lima,Carlos Henrique Casimiro,8
3869420,Brazil,Lucas Tolentino Coelho de Lima,Danilo Luiz da Silva,8
3869420,Brazil,Lucas Tolentino Coelho de Lima,Marcos Aoás Corrêa,4
3869420,Brazil,Lucas Tolentino Coelho de Lima,Neymar da Silva Santos Junior,7
3869420,Brazil,Lucas Tolentino Coelho de Lima,Raphael Dias Belloli,7
3869420,Brazil,Lucas Tolentino Coelho de Lima,Richarlison de Andrade,2
3869420,Brazil,Lucas Tolentino Coelho de Lima,Rodrygo Silva de Goes,1
3869420,Brazil,Lucas Tolentino Coelho de Lima,Thiago Emiliano da Silva,2
3869420,Brazil,Lucas Tolentino Coelho de Lima,Éder Gabriel Militão,14
3869420,Brazil,Neymar da Silva Santos Junior,Alex Sandro Lobo Silva,1
3869420,Brazil,Neymar da Silva Santos Junior,Antony Matheus dos Santos,1
3869420,Brazil,Neymar da Silva Santos Junior,Carlos Henrique Casimiro,5
3869420,Brazil,Neymar da Silva Santos Junior,Danilo Luiz da Silva,11
3869420,Brazil,Neymar da Silva Santos Junior,Frederico Rodrigues Santos,1
3869420,Brazil,Neymar da Silva Santos Junior,Lucas Tolentino Coelho de Lima,6
3869420,Brazil,Neymar da Silva Santos Junior,Marcos Aoás Corrêa,2
3869420,Brazil,Neymar da Silva Santos Junior,Pedro Guilherme Abreu dos Santos,2
3869420,Brazil,Neymar da Silva Santos Junior,Raphael Dias Belloli,2
3869420,Brazil,Neymar da Silva Santos Junior,Richarlison de Andrade,2
3869420,Brazil,Neymar da Silva Santos Junior,Rodrygo Silva de Goes,8
3869420,Brazil,Neymar da Silva Santos Junior,Thiago Emiliano da Silva,3
3869420,Brazil,Neymar da Silva Santos Junior,Vinícius José Paixão de Oliveira Júnior,5
3869420,Brazil,Neymar da Silva Santos Junior,Éder Gabriel Militão,1
3869420,Brazil,Richarlison de Andrade,Carlos Henrique Casimiro,2
3869420,Brazil,Richarlison de Andrade,Lucas Tolentino Coelho de Lima,1
3869420,Brazil,Richarlison de Andrade,Neymar da Silva Santos Junior,3
3869420,Brazil,Richarlison de Andrade,Vinícius José Paixão de Oliveira Júnior,1
3869420,Brazil,Raphael Dias Belloli,Carlos Henrique Casimiro,2
3869420,Brazil,Raphael Dias Belloli,Danilo Luiz da Silva,3
3869420,Brazil,Raphael Dias Belloli,Lucas Tolentino Coelho de Lima,5
3869420,Brazil,Raphael Dias Belloli,Marcos Aoás Corrêa,2
3869420,Brazil,Raphael Dias Belloli,Richarlison de Andrade,1
3869420,Brazil,Raphael Dias Belloli,Thiago Emiliano da Silva,1
3869420,Brazil,Raphael Dias Belloli,Éder Gabriel Militão,5
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,Carlos Henrique Casimiro,1
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,Danilo Luiz da Silva,1
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,Neymar da Silva Santos Junior,3
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,Richarlison de Andrade,1
3869420,Brazil,Vinícius José Paixão de Oliveira Júnior,Thiago Emiliano da Silva,2
3869420,Brazil,Frederico Rodrigues Santos,Carlos Henrique Casimiro,1
3869420,Brazil,Frederico Rodrigues Santos,Danilo Luiz da Silva,1
3869420,Croatia,Andrej Kramarić,Borna Sosa,1
3869420,Croatia,Andrej Kramarić,Dejan Lovren,1
3869420,Croatia,Andrej Kramarić,Ivan Perišić,4
3869420,Croatia,Andrej Kramarić,Josip Juranović,1
3869420,Croatia,Andrej Kramarić,Luka Modrić,4
3869420,Croatia,Andrej Kramarić,Marcelo Brozović,7
3869420,Croatia,Andrej Kramarić,Mateo Kovačić,3
3869420,Croatia,Borna Sosa,Andrej Kramarić,3
3869420,Croatia,Borna Sosa,Bruno Petković,2
3869420,Croatia,Borna Sosa,Dejan Lovren,1
3869420,Croatia,Borna Sosa,Dominik Livaković,1
3869420,Croatia,Borna Sosa,Ivan Perišić,6
3869420,Croatia,Borna Sosa,Joško Gvardiol,4
3869420,Croatia,Borna Sosa,Luka Modrić,3
3869420,Croatia,Borna Sosa,Marcelo Brozović,2
3869420,Croatia,Borna Sosa,Mateo Kovačić,8
3869420,Croatia,Dejan Lovren,Andrej Kramarić,1
3869420,Croatia,Dejan Lovren,Borna Sosa,2
3869420,Croatia,Dejan Lovren,Dominik Livaković,10
3869420,Croatia,Dejan Lovren,Ivan Perišić,1
3869420,Croatia,Dejan Lovren,Josip Juranović,14
3869420,Croatia,Dejan Lovren,Joško Gvardiol,12
3869420,Croatia,Dejan Lovren,Lovro Majer,3
3869420,Croatia,Dejan Lovren,Luka Modrić,17
3869420,Croatia,Dejan Lovren,Marcelo Brozović,12
3869420,Croatia,Dejan Lovren,Mario Pašalić,4
3869420,Croatia,Dejan Lovren,Mateo Kovačić,4
3869420,Croatia,Dejan Lovren,Nikola Vlašić,2
3869420,Croatia,Ivan Perišić,Andrej Kramarić,1
3869420,Croatia,Ivan Perišić,Borna Sosa,4
3869420,Croatia,Ivan Perišić,Dejan Lovren,1
3869420,Croatia,Ivan Perišić,Joško Gvardiol,1
3869420,Croatia,Ivan Perišić,Luka Modrić,4
3869420,Croatia,Ivan Perišić,Marcelo Brozović,2
