match_id,year,team,player_a,player_b,remaining_nodes,player_a_efficiency_damage,player_b_efficiency_damage,joint_efficiency_damage,additive_expected_efficiency_damage,interaction_effect_efficiency,player_a_progressive_capacity_damage,player_b_progressive_capacity_damage,joint_progressive_capacity_damage,additive_expected_progressive_damage,interaction_effect_progressive
3857254,2022,Denmark,Christian Dannemann Eriksen,Mathias Jensen,13,0.0266437473141382,-0.0120326600773529,0.014825956166738237,0.0146110872367853,0.00021486892995293758,0.217391304347826,0.1055900621118012,0.3167701863354037,0.3229813664596272,-0.006211180124223503
3857254,2022,Denmark,Christian Dannemann Eriksen,Mikkel Damsgaard,13,0.0266437473141382,0.0008594757198109,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.217391304347826,0.124223602484472,0.3416149068322981,0.341614906832298,1.1102230246251565e-16
3857254,2022,Denmark,Christian Dannemann Eriksen,Pierre-Emile Højbjerg,13,0.0266437473141382,0.0201976794155564,0.05242801890846578,0.0468414267296946,0.00558659217877118,0.217391304347826,0.2111801242236025,0.39751552795031053,0.4285714285714285,-0.03105590062111796
3857254,2022,Denmark,Christian Dannemann Eriksen,Rasmus Nissen Kristensen,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.217391304347826,0.1925465838509316,0.39751552795031053,0.4099378881987576,-0.012422360248447062
3857254,2022,Denmark,Christian Dannemann Eriksen,Simon Thorup Kjær,13,0.0266437473141382,0.0008594757198109,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.217391304347826,0.1180124223602484,0.2981366459627329,0.3354037267080744,-0.03726708074534146
3857254,2022,Denmark,Christian Dannemann Eriksen,Thomas Delaney,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.217391304347826,0.1118012422360248,0.3167701863354037,0.3291925465838508,-0.012422360248447062
3857254,2022,Denmark,Jesper Lindstrøm,Joachim Andersen,13,-0.0378169316716802,0.0266437473141382,-0.015255694026643824,-0.011173184357542002,-0.004082509669101822,0.0248447204968944,0.1428571428571428,0.16149068322981366,0.1677018633540372,-0.006211180124223531
3857254,2022,Denmark,Jesper Lindstrøm,Joakim Mæhle,13,-0.0378169316716802,0.0201976794155564,-0.015255694026643824,-0.0176192522561238,0.0023635582294799767,0.0248447204968944,0.2298136645962732,0.2546583850931677,0.2546583850931676,5.551115123125783e-17
3857254,2022,Denmark,Jesper Lindstrøm,Kasper Dolberg,13,-0.0378169316716802,-0.0055865921787709,-0.04533734422002589,-0.043403523850451105,-0.0019338203695747833,0.0248447204968944,0.0869565217391304,0.11180124223602485,0.1118012422360248,4.163336342344337e-17
3857254,2022,Denmark,Jesper Lindstrøm,Kasper Schmeichel,13,-0.0378169316716802,-0.0055865921787709,-0.04533734422002589,-0.043403523850451105,-0.0019338203695747833,0.0248447204968944,0.0745341614906832,0.09937888198757763,0.0993788819875776,2.7755575615628914e-17
3857254,2022,Denmark,Jesper Lindstrøm,Mathias Jensen,13,-0.0378169316716802,-0.0120326600773529,-0.052857756768371365,-0.049849591749033105,-0.0030081650193382603,0.0248447204968944,0.1055900621118012,0.13043478260869565,0.13043478260869562,2.7755575615628914e-17
