match_id,year,team,total_players,eligible_players,targeted_player,targeted_efficiency_damage,targeted_progressive_capacity_damage,targeted_pass_involvement,targeted_betweenness,targeted_pass_involvement_rank,eligible_efficiency_damage_mean,eligible_efficiency_damage_std,eligible_progressive_damage_mean,targeted_excess_efficiency_damage,targeted_standardized_gap,targeted_to_random_ratio,targeted_damage_percentile,top1_top2_gap
7584,2018,Japan,13,13,Makoto Hasebe,0.0267379679144384,0.1212121212121212,83,0.1398989898989899,2,-3.0958142032816866e-17,0.019419570917558686,0.15384615384615385,0.026737967914438433,1.37685678164303,,100.0,0.0
7585,2018,Colombia,15,14,Juan Guillermo Cuadrado Bello,0.0246734397677794,0.2411347517730496,100,0.1053113553113553,2,0.003835786854654948,0.014873291148104912,0.14235055724417425,0.020837652913124453,1.4010115653373392,6.432432432432153,100.0,0.002177068214803901
7585,2018,England,15,15,Harry Maguire,0.0246493837654059,0.2592592592592592,127,0.0897435897435897,2,8.049116928532385e-17,0.01541721814468084,0.13333333333333325,0.02464938376540582,1.5988217546179178,,100.0,0.006374840628984298
7586,2018,Sweden,14,14,Albin Ekdal,0.0505747126436782,0.2077922077922078,46,0.2590811965811965,1,0.0005747126436781007,0.0235912364962917,0.14285714285714282,0.0500000000000001,2.119431086533323,88.00000000000928,100.0,0.0241379310344829
7586,2018,Switzerland,13,13,Granit Xhaka,0.0207792207792208,0.3310344827586207,164,0.1273629148629148,1,8.460112952071505e-17,0.016757776494238832,0.15384615384615385,0.020779220779220717,1.2399748132674058,,100.0,0.0
8649,2018,France,14,13,Paul Pogba,0.1269315673289184,0.2869565217391304,128,0.282051282051282,2,0.01163185600271699,0.03642413792572997,0.1531772575250836,0.1152997113262014,3.165475365849464,10.912408759124038,100.0,0.10044150110375279
8649,2018,Uruguay,14,14,Matías Vecino Falero,0.0277777777777779,0.1219512195121951,32,0.270558608058608,8,0.0003654970760234498,0.018050523720563927,0.14285714285714282,0.02741228070175445,1.5186418480769734,75.99999999998828,100.0,0.010233918128655102
8650,2018,Belgium,13,12,Axel Witsel,0.1091370558375634,0.0909090909090909,65,0.2550505050505051,4,0.013651745885248532,0.03424016993388411,0.16666666666666663,0.09548530995231487,2.7886926419083715,7.994366197183031,100.0,0.0839870789109366
8650,2018,Brazil,14,14,Thiago Emiliano da Silva,0.0241090146750524,0.2030075187969924,98,0.0659951159951159,4,2.1807952269422717e-17,0.018064662410496923,0.14285714285714282,0.02410901467505238,1.3345953623270166,,100.0,0.007337526205450702
8651,2018,England,14,13,Jesse Lingard,0.105726872246696,0.1327433628318584,92,0.1958689458689458,4,0.011634474189540361,0.03205719055167398,0.15384615384615383,0.09409239805715564,2.935141740056266,9.087378640776624,100.0,0.0873715124816445
8651,2018,Sweden,14,14,Sebastian Larsson,0.0303030303030303,0.2232142857142857,60,0.2136752136752136,4,-2.874684617332995e-17,0.015942553963913638,0.14285714285714285,0.030303030303030328,1.9007638532459719,,100.0,0.015151515151515301
8652,2018,Croatia,15,15,Ivan Rakitić,0.0189222542163718,0.2032967032967033,139,0.0699459270887842,3,-6.661338147750939e-17,0.013034125477379553,0.1333333333333333,0.018922254216371864,1.4517471271249485,,100.0,0.0
8652,2018,Russia,15,15,Roman Zobnin,0.0226986128625473,0.1063829787234042,50,0.1639485514485514,4,1.376213957608267e-17,0.01213915853568187,0.13333333333333325,0.022698612862547287,1.8698670748740067,,100.0,0.012610340479193
8655,2018,Belgium,13,13,Vincent Kompany,0.0237154150197627,0.2582781456953642,178,0.1446789321789321,2,-2.4019248128909638e-17,0.01963065141732716,0.1538461538461538,0.023715415019762723,1.2080808993852394,,100.0,0.008563899868247599
8655,2018,France,13,12,N'Golo Kanté,0.1282172373081463,0.1098901098901098,73,0.0999579124579124,2,0.013616686343958991,0.03973464650237211,0.16666666666666663,0.11460055096418731,2.8841467346977856,9.416184971098314,100.0,0.1074380165289255
8656,2018,Croatia,14,13,Marcelo Brozović,0.0367917586460634,0.2391304347826087,143,0.1337606837606837,1,0.0035093677477784236,0.016427564056307804,0.153010033444816,0.033282390898284976,2.0260088948187853,10.48387096774173,100.0,0.018027961736571098
8656,2018,England,15,14,Eric Dier,0.0720971044164964,0.0873015873015873,36,0.0909798534798534,10,0.010048886474742178,0.02367587862055418,0.14229024943310653,0.062048217941754226,2.620735599137899,7.174636174636074,100.0,0.0482597250658089
8657,2018,Belgium,14,14,Axel Witsel,0.0241090146750524,0.1854838709677419,96,0.0539529914529914,4,2.0816681711721685e-17,0.015298238489859978,0.14285714285714282,0.02410901467505238,1.5759340326033213,,100.0,0.007337526205450702
8657,2018,England,14,14,Eric Dier,0.0205761316872427,0.2556390977443609,160,0.0591422466422466,1,-6.344131569286608e-17,0.01583827604767556,0.14285714285714282,0.020576131687242764,1.2991396049232604,,100.0,0.0
8658,2018,Croatia,13,13,Domagoj Vida,0.0267379679144384,0.1428571428571428,77,0.1546717171717171,6,-1.4945309946877107e-17,0.02000886303087662,0.15384615384615383,0.026737967914438415,1.3363062095621223,,100.0,0.008689839572192503
8658,2018,France,14,14,Antoine Griezmann,0.0303703703703703,0.2352941176470588,45,0.1524114774114774,2,0.0003703703703703146,0.02110136227147272,0.14285714285714285,0.029999999999999985,1.4217091585862909,82.00000000001215,100.0,0.002592592592592702
3857254,2022,Denmark,15,15,Christian Dannemann Eriksen,0.0266437473141382,0.217391304347826,133,0.0876373626373626,3,-2.544261098099317e-17,0.017434862720327217,0.1333333333333333,0.026643747314138225,1.5281879611862053,,100.0,0.0
3857254,2022,Tunisia,16,12,Naïm Sliti,0.1249483399917349,0.0333333333333333,14,0.246031746031746,12,0.02581622813059659,0.03143719521195995,0.16388888888888883,0.09913211186113831,3.1533383049205526,4.839914621131273,100.0,0.08750516600082679
3857255,2022,Japan,15,14,Hidemasa Morita,0.0454971857410878,0.2459016393442623,51,0.1855311355311355,1,0.00395336370946125,0.01978951946612474,0.1416861826697892,0.04154382203162655,2.0992840226737357,11.50847457627115,100.0,0.014071294559099098
3857255,2022,Spain,16,16,Pedro González López,0.0279823269513991,0.1897435897435897,237,0.0646031746031746,3,3.122502256758253e-17,0.017487985400644904,0.12499999999999994,0.02798232695139907,1.6000886500263871,,100.0,0.0
3857256,2022,Serbia,16,16,Saša Lukić,0.0277185501066098,0.1610169491525423,100,0.0126984126984126,3,1.8648277366750676e-17,0.015293130626403676,0.12499999999999997,0.02771855010660978,1.8124837081266767,,100.0,0.005685856432125099
3857256,2022,Switzerland,15,14,Granit Xhaka,0.1244343891402714,0.2410714285714285,97,0.1501831501831502,1,0.010019392372333536,0.03430860894561237,0.14221938775510198,0.11441499676793786,3.334877171770908,12.419354838709683,100.0,0.1018099547511311
3857257,2022,Australia,15,13,Aziz Eraltay Behich,0.115078148942691,0.1529411764705882,53,0.1378859236002093,1,0.013944223107569697,0.03229243837512083,0.1529411764705882,0.1011339258351213,3.1318144718683816,8.252747252747284,100.0,0.0965369292062523
3857257,2022,Denmark,16,16,Andreas Christensen,0.021978021978022,0.1656441717791411,168,0.096031746031746,2,5.637851296924623e-17,0.014794408810809047,0.12499999999999997,0.021978021978021945,1.4855627054164158,,100.0,0.0
3857258,2022,Brazil,16,16,Alex Sandro Lobo Silva,0.03905091448344,0.2980132450331126,152,0.1025396825396825,1,0.0007414730598120441,0.019244999568038212,0.12499999999999997,0.03830944142362796,1.9906179414652556,52.66666666667433,100.0,0.013840830449827004
3857258,2022,Serbia,16,16,Sergej Milinković-Savić,0.0260380014074595,0.1888888888888888,64,0.1514960172103029,4,-5.0306980803327406e-17,0.014878518305324372,0.12499999999999994,0.02603800140745955,1.7500399484094922,,100.0,0.011259676284306899
3857259,2022,Cameroon,16,16,Jean-Eric Maxim Choupo-Moting,0.020408163265306,0.2386363636363636,39,0.0727947845804988,7,0.0004859086491739062,0.015541482596423146,0.12499999999999996,0.019922254616132094,1.281876068935481,42.000000000003986,100.0,0.0
3857259,2022,Serbia,16,16,Dušan Tadić,0.036190476190476,0.2846153846153846,94,0.1405442176870748,2,0.0004761904761905059,0.01943067215533628,0.12499999999999996,0.0357142857142855,1.8380365552345144,75.99999999999487,100.0,0.013333333333333103
3857260,2022,Mexico,16,15,Hirving Rodrigo Lozano Bahena,0.115598182735992,0.2857142857142857,57,0.2704761904761904,7,0.008716136631330985,0.03314959113937623,0.13333333333333325,0.10688204610466101,3.2242342192179505,13.26254826254826,100.0,0.0827864714790511
3857260,2022,Saudi Arabia,15,15,Abdulelah Al Amri,0.0236686390532544,0.2597402597402597,43,0.1626504447933019,2,0.0006068881808526795,0.018579601899367713,0.13333333333333328,0.02306175087240172,1.2412403127532317,38.99999999999984,100.0,0.0
3857261,2022,England,16,16,Jordan Brian Henderson,0.0285714285714286,0.1782945736434108,102,0.0861904761904761,3,6.830473686658678e-17,0.01428571428571424,0.12499999999999994,0.02857142857142853,2.0000000000000036,,100.0,0.0057142857142856995
3857261,2022,Wales,16,16,Chris Mepham,0.0378006872852233,0.2857142857142857,90,0.0860884353741496,1,0.00024545900834561235,0.01915052243474668,0.12499999999999994,0.03755522827687769,1.9610550262972222,153.99999999999594,100.0,0.021600392734413304
3857262,2022,Portugal,16,16,João Pedro Cavaco Cancelo,0.0285714285714286,0.3409090909090909,143,0.1118707482993197,1,6.808789643208968e-17,0.0159078981795143,0.12499999999999994,0.02857142857142853,1.7960530202677518,,100.0,0.0
3857262,2022,South Korea,14,13,In-Beom Hwang,0.0202991452991452,0.1666666666666666,70,0.0523504273504273,2,0.0032325224632916523,0.01307627546007297,0.15213675213675207,0.017066622835853546,1.3051593236900432,6.279661016949203,100.0,0.0
3857263,2022,Germany,16,15,Niklas Süle,0.0297619047619047,0.2073170731707317,75,0.2539455782312925,2,0.003571428571428594,0.01680779252741849,0.13252032520325197,0.026190476190476108,1.5582341433446232,8.333333333333265,100.0,0.0059523809523809
3857263,2022,Spain,15,15,Daniel Carvajal Ramos,0.0217391304347826,0.1928571428571428,113,0.1762820512820513,5,1.3183898417423733e-17,0.014457873299155962,0.13333333333333328,0.021739130434782587,1.5036188231122276,,100.0,0.0
3857264,2022,Argentina,16,16,Nicolás Hernán Otamendi,0.0235783633841885,0.201058201058201,174,0.0412698412698412,2,-6.873841773558098e-17,0.013800103149883738,0.12499999999999994,0.023578363384188568,1.7085642859406605,,100.0,0.005547850208044398
3857264,2022,Poland,16,15,Piotr Zieliński,0.0347349177330895,0.1492537313432835,48,0.2769325912183055,5,0.003952293897449358,0.01696455604863099,0.1323383084577114,0.030782623835640146,1.814525752834201,8.78854625550644,100.0,0.014625228519195503
3857265,2022,Mexico,14,14,Jorge Eduardo Sánchez Ramos,0.0229166666666667,0.1538461538461538,74,0.1577991452991453,5,-3.568574007723718e-17,0.018251474445765855,0.14285714285714285,0.022916666666666734,1.2556063201777736,,100.0,0.0
3857265,2022,Poland,14,14,Robert Lewandowski,0.0227272727272727,0.3698630136986301,46,0.2379884004884004,5,-2.1312316990572203e-17,0.015683308166871624,0.14285714285714285,0.02272727272727272,1.4491376746189493,,100.0,0.007575757575757701
3857266,2022,Denmark,15,15,Christian Dannemann Eriksen,0.027657735522904,0.2296296296296296,113,0.0964481946624803,5,-2.7292982688701764e-17,0.017468783864656594,0.13333333333333328,0.02765773552290403,1.5832662271849416,,100.0,0.006482281763180702
3857266,2022,France,15,14,Aurélien Djani Tchouaméni,0.1211985688729874,0.218978102189781,128,0.2301739926739927,1,0.010030667007411152,0.03283639477193675,0.14285714285714282,0.11116790186557625,3.38550875142312,12.082802547770743,100.0,0.1006261180679786
3857267,2022,Ecuador,15,15,Gonzalo Jordy Plata Jiménez,0.0241887019230768,0.1666666666666666,47,0.0918105703819989,7,0.00030048076923082736,0.01870719040417471,0.1333333333333333,0.023888221153845972,1.2769539753289227,80.49999999998401,100.0,0.002253605769230598
3857267,2022,Senegal,13,13,Ismaïla Sarr,0.0237154150197627,0.2531645569620253,40,0.0989898989898989,4,-2.3118526324075525e-17,0.015810276679841858,0.15384615384615383,0.023715415019762723,1.499999999999996,,100.0,0.008563899868247599
3857268,2022,Belgium,15,15,Axel Witsel,0.0319055944055945,0.1239669421487603,77,0.1583333333333333,4,0.00014568764568765948,0.01814147584910817,0.13333333333333328,0.031759906759906836,1.7506793286318072,218.9999999999799,100.0,0.0087412587412588
3857268,2022,Canada,16,16,Alphonso Davies,0.0236898779612347,0.1031746031746031,63,0.2088888888888889,5,4.9873299934333204e-17,0.013295232718917499,0.12499999999999997,0.023689877961234652,1.781832515614927,,100.0,0.005743000717875001
3857269,2022,Brazil,16,16,Carlos Henrique Casimiro,0.0198612108159847,0.1596638655462184,75,0.0346825396825396,5,0.0003589375448672556,0.015919193726874815,0.12499999999999997,0.019502273271117445,1.2250792097713885,55.333333333323736,100.0,0.0
3857269,2022,Switzerland,16,16,Manuel Obafemi Akanji,0.0322104745512663,0.297029702970297,137,0.0346825396825396,1,0.000368822227686306,0.018637994981606718,0.125,0.031841652323579994,1.7084269179707137,87.33333333332133,100.0,0.007868207523973499
3857270,2022,Portugal,16,16,Bernardo Mota Veiga de Carvalho e Silva,0.0228571428571429,0.221311475409836,107,0.1025736961451247,2,5.551115123125783e-17,0.01603567451474541,0.12499999999999996,0.022857142857142843,1.4253932901996007,,100.0,0.0057142857142856995
3857270,2022,Uruguay,16,16,Federico Santiago Valverde Dipetta,0.0303030303030301,0.2307692307692307,77,0.1460619803476946,2,-8.760353553682876e-17,0.01737603835323559,0.12499999999999994,0.030303030303030186,1.7439550769285372,,100.0,0.005772005772005699
3857271,2022,England,16,16,Declan Rice,0.0243902439024389,0.1570680628272251,177,0.0787518037518037,4,-5.594483210025203e-17,0.015378450516176893,0.12499999999999994,0.024390243902438956,1.5860013905030537,,100.0,0.0
3857271,2022,Iran,17,16,Roozbeh Cheshmi,0.0526790750141005,0.0,9,0.0885416666666666,14,0.00821347997743938,0.020622789107978965,0.12499999999999996,0.044465595036661115,2.1561387649286177,6.413733905579402,100.0,0.011505922165820796
3857272,2022,England,14,14,Harry Kane,0.0240622788393489,0.1666666666666666,45,0.113034188034188,9,0.00035385704175518423,0.018973470089815286,0.14285714285714282,0.023708421797593714,1.2495564430420183,67.99999999998974,100.0,0.004953998584571798
3857272,2022,United States,15,14,Christian Pulisic,0.0284570920409068,0.238095238095238,57,0.139041514041514,7,0.003048974147240015,0.016135280182786618,0.14149659863945577,0.025408117893666784,1.574693318357904,9.33333333333333,100.0,0.0022232103156956985
3857273,2022,Iran,16,15,Mehdi Taremi,0.1169753869576249,0.2159090909090909,46,0.1347732426303854,2,0.008711832868138406,0.03133103111640757,0.13257575757575754,0.10826355408948649,3.4554737023254414,13.42718446601936,100.0,0.0893174321238264
3857273,2022,Wales,15,15,Ben Davies,0.0262338817252111,0.2781954887218045,123,0.0946886446886447,1,0.00029642804209271403,0.01896328750740998,0.13333333333333328,0.025937453683118387,1.3677720001335856,88.50000000001994,100.0,0.0022232103156962016
3857274,2022,Ecuador,14,12,Piero Martín Hincapié Reyna,0.109578544061303,0.0638297872340425,55,0.1634615384615384,7,0.01727330779054963,0.03198696750362987,0.16400709219858153,0.09230523627075338,2.8857138852027346,6.343807763400958,100.0,0.0804597701149423
3857274,2022,Netherlands,15,14,Steven Berghuis,0.0801029678982438,0.104,22,0.2059654631083202,13,0.010015574976205066,0.022888974762328103,0.1422857142857143,0.07008739292203874,3.0620590764682176,7.9978401727860735,100.0,0.0590551181102365
3857275,2022,France,16,16,Aurélien Djani Tchouaméni,0.0235783633841885,0.2602739726027397,174,0.067579365079365,1,-8.738669510233166e-17,0.01278716290886667,0.12499999999999997,0.023578363384188585,1.8439088914585777,,100.0,0.0
3857275,2022,Tunisia,14,13,Issam Jebali,0.0763888888888895,0.0625,9,0.2322649572649572,12,0.011574074074074885,0.02502208320854571,0.15304487179487175,0.06481481481481462,2.5903045032109326,6.599999999999591,100.0,0.040509259259259106
3857276,2022,Canada,16,16,Alistair Johnston,0.0180305131761441,0.140625,101,0.0559826152683295,4,-6.808789643208968e-17,0.015129975193669452,0.125,0.01803051317614417,1.191708046136674,,100.0,0.0
3857276,2022,Morocco,16,13,Achraf Hakimi Mouh,0.1026455026455029,0.2840909090909091,91,0.0807142857142857,1,0.017338217338217412,0.030349242853029517,0.15209790209790205,0.08530728530728549,2.8108538232864007,5.920187793427219,100.0,0.0687830687830689
3857277,2022,Croatia,15,14,Borna Sosa,0.0373990650233742,0.2230215827338129,98,0.1148613291470434,5,0.004614170360026765,0.015019509291303409,0.14285714285714285,0.032784894663347434,2.1828206253269893,8.1052631578946,100.0,0.0191245218869526
3857277,2022,Morocco,15,13,Yahia Attiyat allah,0.0960759887885394,0.0833333333333333,21,0.2035845107273679,11,0.01378674268739663,0.0278657835159403,0.1492673992673992,0.08228924610114277,2.953056965151192,6.968722849695947,100.0,0.0630644658984742
3857278,2022,Iran,16,16,Mehdi Taremi,0.0311820159535895,0.2,64,0.190907029478458,5,-3.642919299551295e-17,0.019227082789793806,0.12499999999999996,0.031182015953589534,1.6217757157701371,,100.0,0.0
3857278,2022,United States,16,15,Antonee Robinson,0.026086956521739,0.1742424242424242,75,0.073068783068783,6,0.004554865424430526,0.014810084017909963,0.1323232323232323,0.021532091097308474,1.453880414943597,5.727272727272844,100.0,0.007950310559006201
3857279,2022,Australia,16,16,Aaron Mooy,0.0445956160241872,0.2673267326732673,118,0.1308730158730158,1,0.00037792894935747504,0.019793521353247846,0.125,0.044217687074829724,2.233947476332917,118.00000000001361,100.0,0.018140589569160898
3857279,2022,France,15,15,Adrien Rabiot,0.0235002189461391,0.1438356164383561,122,0.1035714285714285,6,-7.308968245448947e-17,0.019377523602716166,0.1333333333333333,0.023500218946139174,1.2127565641486369,,100.0,0.0
3857280,2022,Brazil,16,16,Fábio Henrique Tavares,0.0279146141215105,0.1506849315068493,90,0.038015873015873,4,0.00011728829462816291,0.013421696778860369,0.12499999999999999,0.027797325826882338,2.071073895117648,238.00000000006588,100.0,0.013136288998357901
3857280,2022,Cameroon,14,14,André-Frank Zambo Anguissa,0.025219298245614,0.3058823529411765,82,0.0464743589743589,1,4.287245162056966e-17,0.014629017614173555,0.14285714285714282,0.025219298245613957,1.7239228846904826,,100.0,0.0
3857281,2022,Canada,16,16,Kamal Miller,0.021978021978022,0.2076923076923077,121,0.0009523809523809,1,2.5370330836160804e-17,0.015418917802639842,0.12499999999999997,0.021978021978021976,1.425393290199599,,100.0,0.005494505494505499
3857281,2022,Croatia,16,16,Marcelo Brozović,0.0245414621544819,0.1858407079646017,108,0.1994444444444444,1,0.0010333247222939317,0.017196010581909067,0.12499999999999997,0.023508137432187968,1.3670692583150377,23.75000000000099,100.0,0.006199948333763899
3857282,2022,United States,16,15,Christian Pulisic,0.0322270322270321,0.2517482517482518,81,0.2045918367346938,6,0.0032387365720698198,0.01409418048772389,0.1328671328671328,0.028988295654962276,2.0567563811327125,9.950495049505173,100.0,0.007696007696007697
3857282,2022,Wales,15,14,Sorba Thomas,0.0418353576248318,0.0467289719626168,7,0.0864468864468864,13,0.010266049739734008,0.017341584101677365,0.14218958611481972,0.03156930788509779,1.8204396841718888,4.075117370892044,100.0,0.0202429149797578
3857283,2022,Belgium,16,15,Axel Witsel,0.0436507936507933,0.1402439024390244,142,0.1981746031746031,3,0.0038359788359788806,0.018378152839109336,0.13292682926829266,0.03981481481481442,2.1664209218070676,11.379310344827363,100.0,0.0138888888888886
3857283,2022,Morocco,16,15,Nayef Aguerd,0.0258599045945267,0.1829268292682926,73,0.1363718820861678,1,0.004301615197924399,0.013532759018492728,0.1317073170731707,0.0215582893966023,1.5930446531370697,6.011673151751123,100.0,0.0
3857284,2022,Germany,16,15,Nico Schlotterbeck,0.0427350427350423,0.2864583333333333,205,0.0916666666666666,2,0.004053724053724025,0.015761746441135562,0.13298611111111103,0.03868131868131827,2.4541264399715503,10.542168674698763,100.0,0.0156288156288152
3857284,2022,Japan,16,15,Wataru Endo,0.0428055698813818,0.1666666666666666,42,0.2183333333333333,3,0.002509884820354014,0.020097909176146036,0.1305555555555555,0.04029568506102779,2.004969009853734,17.054794520548622,100.0,0.018566271273852304
3857285,2022,Netherlands,14,14,Daley Blind,0.0265068990559187,0.2523364485981308,84,0.1852564102564102,4,0.00018155410312273673,0.01821793880162842,0.14285714285714282,0.026325344952795964,1.4450232399750327,145.99999999999525,100.0,0.0025417574437183003
3857285,2022,Senegal,15,15,Kalidou Koulibaly,0.0297202797202797,0.1511627906976744,75,0.1320102516531088,2,3.353798720221827e-17,0.0180523395350204,0.13333333333333328,0.029720279720279665,1.6463395042301412,,100.0,0.0065559440559440005
3857286,2022,Ecuador,15,14,Pervis Josué Estupiñán Tenorio,0.1112266112266113,0.297029702970297,112,0.1898656898656898,3,0.01003436717722427,0.0315321611193143,0.14285714285714285,0.10119224404938704,3.209175662476368,11.084566596194565,100.0,0.0846450846450849
3857286,2022,Qatar,13,13,Bassam Hisham Al Rawi,0.0280911302809112,0.2365591397849462,93,0.0891053391053391,3,0.00022119000221186195,0.01928543439569762,0.1538461538461538,0.027869940278699337,1.4451289873417024,127.00000000002139,100.0,0.011501880115018799
3857287,2022,South Korea,14,14,In-Beom Hwang,0.0277777777777776,0.2391304347826087,94,0.1201923076923076,1,-5.724587470723463e-17,0.016096708518503547,0.1428571428571428,0.02777777777777766,1.7256806101599247,,100.0,0.0074786324786324
3857287,2022,Uruguay,15,15,José María Giménez de Vargas,0.0241758241758242,0.2809917355371901,135,0.0475340136054421,1,5.3198186596622086e-17,0.017962915816881326,0.13333333333333328,0.02417582417582415,1.3458741566390913,,100.0,0.0
3857288,2022,Australia,16,15,Aaron Mooy,0.0339157245632061,0.2083333333333333,67,0.199297052154195,1,0.005549845837615547,0.01641312623036138,0.1319444444444444,0.028365878725590554,1.7282435002003882,6.111111111111108,100.0,0.004110996916751999
3857288,2022,Tunisia,15,14,Ellyes Joris Skhiri,0.0217391304347826,0.2195121951219512,90,0.1105442176870748,3,0.0038222646918298782,0.0127323253734638,0.1422764227642276,0.017916865742952724,1.4071950894605894,5.687500000000044,100.0,0.0
3857289,2022,Argentina,16,16,Lionel Andrés Messi Cuccittini,0.0265271355560964,0.1393442622950819,84,0.1686507936507936,6,0.00024336821611092505,0.019113316053610895,0.12499999999999997,0.026283767339985473,1.3751547489855867,109.00000000002288,100.0,0.0019469457288880977
3857289,2022,Mexico,15,15,Luis Gerardo Chávez Magallón,0.0294117647058823,0.1282051282051282,45,0.1339874411302982,6,0.0003016591251885673,0.018544063818164314,0.13333333333333328,0.029110105580693733,1.5697802739537465,97.49999999999001,100.0,0.006787330316742002
3857290,2022,Cameroon,15,15,Nouhou Tolo,0.0223463687150838,0.1721311475409836,72,0.1169413919413919,7,0.00014324595330177982,0.014692315032182258,0.13333333333333328,0.022203122761782018,1.5112065534361316,156.00000000004292,100.0,0.0085947571981093
3857290,2022,Switzerland,16,15,Nico Elvedi,0.039138943248532,0.136,118,0.1651587301587302,1,0.0037834311806914617,0.018280675271585577,0.13226666666666667,0.035355512067840544,1.9340375310312035,10.3448275862068,100.0,0.011741682974559402
3857291,2022,Costa Rica,16,16,Joel Nathaniel Campbell Samuels,0.0288675055514434,0.288135593220339,41,0.0927607709750567,1,0.0002467308166790378,0.014605130606413712,0.12499999999999997,0.028620774734764362,1.959638397358515,116.9999999999837,100.0,0.0019738465334320984
3857291,2022,Spain,16,16,Aymeric Laporte,0.0188153310104528,0.2510460251046025,278,0.0574603174603174,1,-3.122502256758253e-17,0.013919849725043969,0.12499999999999997,0.01881533101045283,1.3516906706687453,,100.0,0.0
3857292,2022,Costa Rica,16,16,Joel Nathaniel Campbell Samuels,0.0395989974937343,0.4791666666666667,119,0.0445351473922902,1,0.00012531328320797503,0.016695849476818365,0.12499999999999997,0.03947368421052633,2.3642812703441196,316.00000000011323,100.0,0.0200501253132833
3857292,2022,Germany,16,16,Joshua Kimmich,0.0238095238095238,0.3512195121951219,226,0.0059523809523809,1,0.00011446886446889399,0.016297649046062155,0.12499999999999996,0.023695054945054906,1.4538940480363403,207.99999999994628,100.0,0.0073260073260073
3857293,2022,Ghana,16,14,Lawrence Ati-Zigi,0.0671378091872797,0.1147540983606557,27,0.0951814058956916,9,0.012042979736064085,0.02153772917439698,0.14110070257611235,0.05509482945121561,2.558061205296875,5.574850299401221,100.0,0.032306915699142395
3857293,2022,Uruguay,16,16,Federico Santiago Valverde Dipetta,0.0294328786791098,0.3070175438596491,125,0.1342460317460317,1,5.551115123125783e-17,0.014764510984352523,0.12499999999999996,0.029432878679109743,1.9934882171378927,,100.0,0.011486001435750098
3857294,2022,Netherlands,16,16,Jurriën David Norman Timber,0.0228571428571429,0.2359550561797752,207,0.0596825396825396,1,6.808789643208968e-17,0.014982983545287846,0.12499999999999994,0.02285714285714283,1.5255401427929491,,100.0,0.0057142857142856995
3857294,2022,Qatar,16,15,Pedro Miguel Correia,0.104895104895105,0.1627906976744186,71,0.1953968253968254,4,0.014052614052614086,0.03491927297281589,0.13255813953488366,0.09084249084249092,2.601500063108713,7.4644549763033075,100.0,0.0319680319680318
3857295,2022,Costa Rica,14,13,Francisco Javier Calvo Quesada,0.0433333333333335,0.3058823529411765,126,0.1564102564102563,1,0.005242165242165207,0.0203477450905511,0.1529411764705882,0.0380911680911683,1.8720093023406672,8.266304347826175,100.0,0.0129629629629632
3857295,2022,Japan,16,16,Hidemasa Morita,0.032069970845481,0.2116788321167883,120,0.0902116402116402,4,-3.7730235602495554e-17,0.01832333103495119,0.12499999999999999,0.032069970845481036,1.750226025186608,,100.0,0.0
3857296,2022,Belgium,16,15,Axel Witsel,0.0182912711275757,0.1159420289855072,91,0.0528004535147392,5,0.00297908466466,0.012983005886721294,0.13285024154589367,0.0153121864629157,1.179402258345784,6.139896373057012,100.0,0.0
3857296,2022,Croatia,14,13,Marcelo Brozović,0.0294540229885059,0.2040816326530612,151,0.0928418803418803,1,0.004890583554376809,0.01702912521235476,0.1533228676085818,0.02456343943412909,1.4424369500970093,6.022598870056342,100.0,0.007543103448275898
3857297,2022,Poland,13,13,Krystian Bielik,0.0237154150197627,0.1168831168831168,47,0.1471861471861472,3,-3.0958142032816866e-17,0.01650851658253179,0.1538461538461538,0.02371541501976273,1.4365563920417173,,100.0,0.0
3857297,2022,Saudi Arabia,16,15,Mohammed Kanoo,0.0248132980004819,0.2932330827067669,138,0.0797619047619047,1,0.0038705532803341002,0.014692085617458587,0.13333333333333333,0.020942744720147802,1.4254439611529057,6.410788381742688,100.0,0.0038544928932789
3857298,2022,Ghana,16,15,Abdul Rahman Baba,0.1106567850753898,0.3023255813953488,63,0.1606854256854257,5,0.008842320470227429,0.031727249683278155,0.13333333333333328,0.10181446460516237,3.2090542237836543,12.514450867052057,100.0,0.07360081778686439
3857298,2022,Portugal,16,15,Raphaël Adelino José Guerreiro,0.0302434226702728,0.2435897435897435,137,0.0581746031746031,2,0.004278337841160566,0.015172249151413268,0.13333333333333325,0.025965084829112237,1.711353707020665,7.068965517241341,100.0,0.0078682075239733
3857299,2022,Ghana,15,13,Daniel Amartey,0.1049830672472189,0.234375,67,0.075091575091575,4,0.014178854527185885,0.030385410839071,0.15144230769230768,0.09080421272003301,2.988414841614472,7.404199475065435,100.0,0.07740686985970019
3857299,2022,South Korea,15,14,Jin-Su Kim,0.1066997518610423,0.2550335570469799,76,0.1526556776556776,6,0.010050670392226417,0.030482833514770505,0.14237775647171616,0.09664908146881589,3.170606873602627,10.616182572614068,100.0,0.0831995329149031
3857300,2022,Argentina,15,15,Lionel Andrés Messi Cuccittini,0.0201976794155564,0.2153846153846154,80,0.0786760858189429,6,-4.7068830314837365e-17,0.01389854888594428,0.1333333333333333,0.02019767941555645,1.4532221731423007,,100.0,0.006446067898581901
