match_id,year,team,removed_player,passes_sent,passes_received,total_pass_involvement,unique_passing_partners,progressive_passes_sent,progressive_passes_received,minutes_played,low_involvement_flag,original_nodes,original_edges,original_density,original_largest_component,original_largest_component_share,original_global_efficiency,original_progressive_passes,remaining_nodes,removed_edges,removed_density,removed_largest_component,removed_largest_component_share,removed_global_efficiency,progressive_passes_lost,density_damage,edge_damage,largest_component_damage,efficiency_damage,progressive_capacity_damage,_incident_edges_expected
8652,2018,Croatia,Ivan Perišić,15,22,37,9,1,14,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,14,0.7142857142857143,14,1.0,0.9010989010989011,15,-0.04166666666666668,0.09722222222222222,0.0,-0.011929247223364954,0.08241758241758242,14
8652,2018,Croatia,Andrej Kramarić,25,34,59,10,3,14,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,17,0.6978021978021978,14,1.0,0.8956043956043956,17,-0.017628205128205066,0.11805555555555555,0.0,-0.005758946935417628,0.09340659340659341,17
8652,2018,Croatia,Ante Rebić,9,29,38,10,1,16,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,17,0.6978021978021978,14,1.0,0.8956043956043956,17,-0.017628205128205066,0.11805555555555555,0.0,-0.005758946935417628,0.09340659340659341,17
8652,2018,Croatia,Marcelo Brozović,50,43,93,12,13,9,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,24,0.6593406593406593,14,1.0,0.8846153846153846,22,0.038461538461538484,0.16666666666666666,0.0,0.006581653640477147,0.12087912087912088,24
8652,2018,Croatia,Josip Pivarić,34,29,63,10,9,14,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,18,0.6923076923076923,14,1.0,0.8956043956043956,23,-0.009615384615384581,0.125,0.0,-0.005758946935417628,0.12637362637362637,18
8652,2018,Croatia,Mateo Kovačić,8,12,20,7,3,7,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,13,0.7197802197802198,14,1.0,0.9120879120879121,10,-0.04967948717948716,0.09027777777777778,0.0,-0.024269847799259604,0.054945054945054944,13
8652,2018,Croatia,Vedran Ćorluka,11,7,18,7,2,0,,False,15,144,0.6857142857142857,15,1.0,0.8904761904761904,182,14,11,0.7307692307692307,14,1.0,0.9120879120879121,2,-0.06570512820512814,0.0763888888888889,0.0,-0.024269847799259604,0.01098901098901099,11
8652,2018,Russia,Daler Kuzyaev,25,23,48,12,9,5,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,21,0.5384615384615384,14,1.0,0.8626373626373627,14,0.049773755656108615,0.17647058823529413,0.0,0.010088272383354314,0.14893617021276595,21
8652,2018,Russia,Aleksandr Golovin,16,20,36,11,3,11,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,18,0.554945054945055,14,1.0,0.8681318681318682,14,0.020685197155785318,0.15126050420168066,0.0,0.003783102143757868,0.14893617021276595,18
8652,2018,Russia,Aleksandr Samedov,5,13,18,8,0,5,,False,15,119,0.5666666666666667,15,1.0,0.8714285714285714,94,14,12,0.5879120879120879,14,1.0,0.8846153846153846,5,-0.03749191984486108,0.10084033613445378,0.0,-0.015132408575031472,0.05319148936170213,12
